 91  900.374156 9.523E-28 3.092E-05.09260.475 1376.86420.750.000000          0 0 1          0 1 0 51  6 45       50  4 46      4444001312 3 2 0 0   103.0  101.0
 91  900.388300 7.877E-28 3.257E-06.10100.406  763.40640.750.000000          0 0 1          0 1 0 20 10 11       20  8 12      4544001312 3 2 0 0    41.0   41.0
 91  900.419413 1.586E-28 5.176E-05.09310.484 1843.45530.750.000000          0 1 1          0 2 0 49  7 42       48  5 43      4544001312 3 2 0 0    99.0   97.0
 91  900.427427 6.860E-28 2.803E-06.10130.402  750.63070.750.000000          0 0 1          0 1 0 19 10  9       19  8 12      4544001312 3 2 0 0    39.0   39.0
 91  900.430527 1.368E-28 5.893E-05.09260.484 1908.71030.750.000000          0 1 1          0 2 0 51  7 44       50  5 45      4444001312 3 2 0 0   103.0  101.0
 91  900.438321 2.827E-27 3.515E-03.09350.420 2105.78940.750.000000          2 0 0          0 0 1 46  3 43       47  3 44      4544001312 3 2 0 0    93.0   95.0
 91  900.440131 1.156E-27 1.179E-05.09500.459 1103.87390.750.000000          0 0 1          0 1 0 43  4 39       42  2 40      4544001312 3 2 0 0    87.0   85.0
 91  900.463793 5.849E-28 2.375E-06.10160.399  738.49540.750.000000          0 0 1          0 1 0 18 10  9       18  8 10      4544001312 3 2 0 0    37.0   37.0
 91  900.465412 3.209E-28 2.708E-05.09660.480 1508.08690.750.000000          0 1 1          0 2 0 37  7 30       36  5 31      4544001312 3 2 0 0    75.0   73.0
 91  900.472438 2.845E-27 3.607E-03.09330.455 2114.15500.750.000000          2 0 0          0 0 1 47  3 45       48  3 46      4544001312 3 2 0 0    95.0   97.0
 91  900.497267 4.863E-28 1.974E-06.10190.396  727.00010.750.000000          0 0 1          0 1 0 17 10  7       17  8 10      4544001312 3 2 0 0    35.0   35.0
 91  900.528537 3.919E-28 1.601E-06.10220.393  716.14480.750.000000          0 0 1          0 1 0 16 10  7       16  8  8      4544001312 3 2 0 0    33.0   33.0
 91  900.557279 3.038E-28 1.257E-06.10250.389  705.92890.750.000000          0 0 1          0 1 0 15 10  5       15  8  8      4544001312 3 2 0 0    31.0   31.0
 91  900.565710 1.817E-28 4.558E-05.09370.486 1780.76960.750.000000          0 1 1          0 2 0 47  7 40       46  5 41      4544001312 3 2 0 0    95.0   93.0
 91  900.575514 1.007E-27 6.322E-06.09630.452  984.15200.750.000000          0 0 1          0 1 0 39  3 36       38  1 37      4544001312 3 2 0 0    79.0   77.0
 91  900.583743 2.237E-28 9.444E-07.10280.384  696.35250.750.000000          0 0 1          0 1 0 14 10  5       14  8  6      4544001312 3 2 0 0    29.0   29.0
 91  900.588353 1.920E-28 3.132E-06.09390.433 1214.15310.750.000000          0 0 1          0 1 0 46  6 41       46  2 44      4544001312 3 2 0 0    93.0   93.0
 91  900.607832 1.535E-28 6.665E-07.10310.379  687.41570.750.000000          0 0 1          0 1 0 13 10  3       13  8  6      4544001312 3 2 0 0    27.0   27.0
 91  900.628147 1.483E-28 4.958E-05.09010.383 1868.10670.750.000000          1 0 0          0 0 0 54 20 34       55 23 33      4444001312 3 2 0 0   109.0  111.0
 91  900.630332 9.466E-29 4.264E-07.10330.375  679.11740.750.000000          0 0 1          0 1 0 12 10  3       12  8  4      4544001312 3 2 0 0    25.0   25.0
 91  900.634043 2.266E-28 4.091E-06.09380.467 1235.01140.750.000000          0 0 1          0 1 0 46  7 40       46  3 43      4544001312 3 2 0 0    93.0   93.0
 91  900.671431 1.682E-28 1.061E-06.09670.487  968.87390.750.000000          0 0 1          0 1 0 36  7 30       36  3 33      4544001312 3 2 0 0    73.0   73.0
 91  900.676205 1.256E-28 3.767E-05.08940.386 1870.61710.750.000000          0 0 1          0 1 0 61 11 50       61  9 53      4434001312 3 2 0 0   123.0  123.0
 91  900.681969 2.764E-28 1.120E-05.10060.461 1260.91420.750.000000          0 1 1          0 2 0 23  8 15       22  6 16      4544001312 3 2 0 0    47.0   45.0
 91  900.694168 1.081E-28 2.848E-07.09980.480  730.99440.750.000000          0 0 1          0 1 0 27  4 23       26  0 26      4544001312 3 2 0 0    55.0   53.0
 91  900.716672 1.157E-28 6.673E-05.09200.483 1976.45330.750.000000          0 1 1          0 2 0 53  7 46       52  5 47      4444001312 3 2 0 0   107.0  105.0
 91  900.737841 1.300E-28 1.426E-05.09320.371 1592.48690.750.000000          1 0 0          0 0 0 43 21 23       44 24 20      4544001312 3 2 0 0    87.0   89.0
 91  900.760041 2.068E-28 4.046E-05.09430.486 1720.72870.750.000000          0 1 1          0 2 0 45  7 38       44  5 39      4544001312 3 2 0 0    91.0   89.0
 91  900.795922 2.935E-28 2.986E-05.09600.483 1557.05880.750.000000          0 1 1          0 2 0 39  7 32       38  5 33      4544001312 3 2 0 0    79.0   77.0
 91  900.813246 1.448E-28 3.651E-05.08940.385 1831.50030.750.000000          0 0 1          0 1 0 60 11 50       60  9 51      4444001312 3 2 0 0   121.0  121.0
 91  900.843611 3.382E-27 3.773E-03.09310.371 2091.95480.750.000000          2 0 0          0 0 1 48  0 48       49  0 49      4544001312 3 2 0 0    97.0   99.0
 91  900.887278 1.301E-27 3.960E-06.10170.461  689.85280.750.000000          0 0 1          0 1 0 19  8 11       18  6 12      4544001312 3 2 0 0    39.0   37.0
 91  900.892414 2.324E-27 9.389E-06.09860.471  840.12190.750.000000          0 0 1          0 1 0 30  7 24       29  5 25      4544001312 3 2 0 0    61.0   59.0
 91  900.908365 2.344E-28 3.632E-05.09490.486 1663.39900.750.000000          0 1 1          0 2 0 43  7 36       42  5 37      4544001312 3 2 0 0    87.0   85.0
 91  900.936447 2.639E-28 3.287E-05.09540.485 1608.83210.750.000000          0 1 1          0 2 0 41  7 34       40  5 35      4544001312 3 2 0 0    83.0   81.0
 91  900.958440 2.866E-27 3.475E-03.09370.486 2095.87090.750.000000          2 0 0          0 0 1 45  5 41       46  5 42      4544001312 3 2 0 0    91.0   93.0
 91  900.964583 2.614E-28 3.263E-05.09520.483 1614.15320.750.000000          0 1 1          0 2 0 42  6 37       41  4 38      4544001312 3 2 0 0    85.0   83.0
